close,high,low,open,volume,date
90.75,91.0,90.30000305175781,90.5999984741211,0,2025-06-13
90.4000015258789,91.0,90.25,90.80000305175781,6680,2025-06-13
90.3499984741211,90.5,90.05000305175781,90.3499984741211,5019,2025-06-13
90.30000305175781,90.44999694824219,90.19999694824219,90.44999694824219,1669,2025-06-13
90.4000015258789,90.6500015258789,90.1500015258789,90.25,2636,2025-06-13
90.25,90.44999694824219,90.19999694824219,90.44999694824219,561,2025-06-13
90.05000305175781,90.30000305175781,90.05000305175781,90.1500015258789,7995,2025-06-13
90.19999694824219,90.3499984741211,90.0999984741211,90.0999984741211,7000,2025-06-13
90.4000015258789,90.44999694824219,90.19999694824219,90.19999694824219,3880,2025-06-13
90.9000015258789,90.94999694824219,90.4000015258789,90.4000015258789,0,2025-06-16
91.25,91.25,90.8499984741211,91.0,4089,2025-06-16
91.0999984741211,91.3499984741211,91.0999984741211,91.19999694824219,3786,2025-06-16
91.0,91.30000305175781,91.0,91.05000305175781,1037,2025-06-16
91.05000305175781,91.1500015258789,91.0,91.1500015258789,1261,2025-06-16
90.94999694824219,91.25,90.94999694824219,91.05000305175781,2653,2025-06-16
90.9000015258789,91.0,90.55000305175781,91.0,3911,2025-06-16
91.19999694824219,91.30000305175781,91.0,91.0,1920,2025-06-16
90.8499984741211,91.19999694824219,90.80000305175781,91.19999694824219,1942,2025-06-16
91.05000305175781,91.05000305175781,90.4000015258789,90.44999694824219,0,2025-06-17
91.1500015258789,91.30000305175781,90.9000015258789,91.05000305175781,3246,2025-06-17
90.05000305175781,91.1500015258789,89.9000015258789,91.1500015258789,8585,2025-06-17
90.05000305175781,90.0999984741211,89.80000305175781,89.94999694824219,6166,2025-06-17
90.5,90.5999984741211,90.05000305175781,90.5999984741211,2915,2025-06-17
90.30000305175781,90.6500015258789,90.30000305175781,90.55000305175781,2839,2025-06-17
90.0999984741211,90.4000015258789,89.94999694824219,90.3499984741211,3868,2025-06-17
89.9000015258789,90.1500015258789,89.80000305175781,90.0,7383,2025-06-17
89.80000305175781,89.94999694824219,89.80000305175781,89.9000015258789,4485,2025-06-17
89.25,89.69999694824219,89.25,89.5,0,2025-06-18
89.1500015258789,89.5,89.0999984741211,89.25,4137,2025-06-18
89.44999694824219,89.5999984741211,89.19999694824219,89.19999694824219,1799,2025-06-18
89.0,89.55000305175781,88.94999694824219,89.55000305175781,6358,2025-06-18
89.25,89.30000305175781,88.9000015258789,88.94999694824219,8704,2025-06-18
89.0,89.4000015258789,89.0,89.19999694824219,2213,2025-06-18
88.94999694824219,89.05000305175781,88.5999984741211,89.05000305175781,4462,2025-06-18
89.3499984741211,89.5,88.94999694824219,89.0,4372,2025-06-18
89.25,89.4000015258789,89.19999694824219,89.4000015258789,752,2025-06-18
88.94999694824219,89.30000305175781,88.6500015258789,88.6500015258789,0,2025-06-19
88.75,89.1500015258789,88.75,88.8499984741211,2880,2025-06-19
88.75,88.80000305175781,88.5999984741211,88.69999694824219,1686,2025-06-19
88.8499984741211,89.05000305175781,88.75,88.80000305175781,2482,2025-06-19
88.69999694824219,88.80000305175781,88.5,88.69999694824219,5203,2025-06-19
88.44999694824219,88.8499984741211,88.44999694824219,88.8499984741211,3594,2025-06-19
88.25,88.5,88.19999694824219,88.5,6883,2025-06-19
88.3499984741211,88.5,88.25,88.30000305175781,1839,2025-06-19
88.30000305175781,88.30000305175781,88.1500015258789,88.25,994,2025-06-19
89.5,89.5,88.44999694824219,88.44999694824219,5078,2025-06-20
89.25,89.5999984741211,89.1500015258789,89.55000305175781,4038,2025-06-20
89.69999694824219,89.75,89.25,89.25,5020,2025-06-20
89.5,89.80000305175781,89.30000305175781,89.80000305175781,4364,2025-06-20
89.6500015258789,89.75,89.1500015258789,89.19999694824219,4158,2025-06-20
89.3499984741211,89.75,89.30000305175781,89.5,3375,2025-06-20
89.4000015258789,89.5,89.0999984741211,89.3499984741211,3706,2025-06-20
88.94999694824219,89.4000015258789,88.9000015258789,89.4000015258789,4885,2025-06-20
88.9000015258789,89.05000305175781,88.9000015258789,88.9000015258789,1774,2025-06-20
88.8499984741211,88.8499984741211,88.1500015258789,88.44999694824219,0,2025-06-23
88.80000305175781,88.94999694824219,88.5999984741211,88.80000305175781,2874,2025-06-23
88.30000305175781,88.80000305175781,88.30000305175781,88.80000305175781,5677,2025-06-23
88.25,88.4000015258789,88.19999694824219,88.30000305175781,4137,2025-06-23
88.25,88.3499984741211,87.9000015258789,88.25,3356,2025-06-23
88.5999984741211,88.5999984741211,88.30000305175781,88.30000305175781,2098,2025-06-23
88.80000305175781,88.8499984741211,88.30000305175781,88.55000305175781,4906,2025-06-23
88.8499984741211,89.1500015258789,88.80000305175781,88.9000015258789,3839,2025-06-23
88.94999694824219,89.05000305175781,88.9000015258789,88.9000015258789,2825,2025-06-23
91.25,91.5,90.5999984741211,90.75,0,2025-06-24
91.3499984741211,91.44999694824219,91.0,91.3499984741211,3396,2025-06-24
91.5999984741211,91.94999694824219,91.3499984741211,91.4000015258789,6107,2025-06-24
91.69999694824219,91.75,91.4000015258789,91.6500015258789,2293,2025-06-24
91.5,92.0,91.3499984741211,92.0,4443,2025-06-24
91.4000015258789,91.6500015258789,91.30000305175781,91.5,3414,2025-06-24
91.5,91.5999984741211,91.30000305175781,91.44999694824219,4459,2025-06-24
91.8499984741211,91.9000015258789,91.0999984741211,91.5,5346,2025-06-24
91.75,92.0,91.69999694824219,91.9000015258789,4364,2025-06-24
91.94999694824219,92.5,91.9000015258789,92.5,0,2025-06-25
92.05000305175781,92.4000015258789,91.94999694824219,91.94999694824219,4206,2025-06-25
91.80000305175781,92.1500015258789,91.80000305175781,92.05000305175781,2443,2025-06-25
92.0999984741211,92.1500015258789,91.9000015258789,91.94999694824219,7567,2025-06-25
92.5999984741211,92.5999984741211,91.94999694824219,92.19999694824219,0,2025-06-25
92.25,92.6500015258789,92.19999694824219,92.6500015258789,29557,2025-06-25
92.0999984741211,92.55000305175781,92.05000305175781,92.25,7878,2025-06-25
91.6500015258789,92.05000305175781,91.44999694824219,92.05000305175781,0,2025-06-25
91.80000305175781,91.80000305175781,91.55000305175781,91.5999984741211,51469,2025-06-25
91.6500015258789,92.55000305175781,91.3499984741211,92.55000305175781,8585,2025-06-26
91.25,91.8499984741211,91.0999984741211,91.75,3600,2025-06-26
91.19999694824219,91.44999694824219,91.0999984741211,91.25,1917,2025-06-26
90.80000305175781,91.25,90.80000305175781,91.19999694824219,1328,2025-06-26
91.0999984741211,91.0999984741211,90.5999984741211,90.5999984741211,9594,2025-06-26
90.55000305175781,91.1500015258789,90.55000305175781,91.05000305175781,7011,2025-06-26
90.25,90.44999694824219,90.05000305175781,90.44999694824219,5293,2025-06-26
90.30000305175781,90.5999984741211,90.0999984741211,90.30000305175781,5899,2025-06-26
90.30000305175781,90.44999694824219,90.19999694824219,90.25,5771,2025-06-26
91.3499984741211,91.6500015258789,90.75,90.94999694824219,0,2025-06-27
91.1500015258789,91.30000305175781,91.0,91.30000305175781,3270,2025-06-27
